1,1,122.04,335.23,134.41999999999996,59.65999999999997,1,1,1.0
1,2,209.63,251.15,93.49000000000001,40.28999999999999,1,1,0.0
1,3,734.47,268.11,70.42999999999995,37.94,1,1,1.0
2,1,97.63,338.55,136.48000000000002,61.01999999999998,1,1,1.0
2,2,209.51,251.34,93.48000000000002,40.28999999999999,1,1,0.0
2,3,720.64,269.49,71.86000000000001,38.31,1,1,1.0
3,1,73.22,341.88,138.54,62.379999999999995,1,1,1.0
3,2,209.38,251.53,93.49000000000001,40.28999999999999,1,1,0.0
3,3,706.8,270.88,73.30000000000007,38.670000000000016,1,1,1.0
4,1,48.82,345.2,140.59,63.74000000000001,1,1,1.0
4,2,209.26,251.72,93.48000000000002,40.28999999999999,1,1,0.0
4,3,692.96,272.26,74.74000000000001,39.04000000000002,1,1,1.0
5,1,24.41,348.52,142.64000000000001,65.10000000000002,1,1,1.0
5,2,209.13,251.91,93.49000000000001,40.28999999999999,1,1,0.0
5,3,679.12,273.65,76.17999999999995,39.400000000000034,1,1,1.0
6,1,0.0,351.85,144.7,66.44999999999999,1,1,1.0
6,2,209.0,252.1,93.49000000000001,40.28999999999999,1,1,0.0
6,3,665.28,275.03,77.62,39.77000000000004,1,1,1.0
7,1,0.3,355.32,120.98,66.44999999999999,1,1,1.0
7,2,209.01,252.12,93.49000000000001,40.29000000000002,1,1,0.0
7,3,650.42,276.76,78.78000000000009,40.80000000000001,1,1,1.0
8,1,0.6,358.79,97.26,66.45999999999998,1,1,1.0
8,2,209.02,252.15,93.47999999999999,40.28999999999999,1,1,0.0
8,3,635.55,278.49,79.95000000000005,41.829999999999984,1,1,1.0
9,1,0.91,362.27,73.53,66.45000000000005,1,1,1.0
9,2,209.02,252.18,93.48999999999998,40.29000000000002,1,1,0.0
9,3,620.68,280.21,81.12,42.870000000000005,1,1,1.0
10,1,1.21,365.74,49.81,66.45999999999998,1,1,1.0
10,2,209.03,252.21,93.47999999999999,40.28999999999999,1,1,0.0
10,3,605.82,281.94,82.27999999999997,43.89999999999998,1,1,1.0
11,1,1.51,369.22,26.09,66.44999999999999,1,1,1.0
11,2,209.03,252.24,93.48999999999998,40.289999999999964,1,1,0.0
11,3,590.95,283.67,83.44999999999993,44.93000000000001,1,1,0.0
12,2,209.04,252.27,93.47999999999999,40.28999999999999,1,1,0.0
12,3,574.84,286.26,85.21999999999991,45.48000000000002,1,1,0.0
13,2,209.04,252.3,93.48999999999998,40.289999999999964,1,1,1.0
13,3,558.74,288.86,86.98000000000002,46.01999999999998,1,1,0.0
14,2,209.05,252.32,93.49000000000001,40.29000000000002,1,1,1.0
14,3,542.63,291.45,88.75,46.56999999999999,1,1,0.0
15,2,209.06,252.35,93.48000000000002,40.28999999999999,1,1,1.0
15,3,526.52,294.04,90.51999999999998,47.120000000000005,1,1,0.0
16,2,209.06,252.38,93.49000000000001,40.29000000000002,1,1,1.0
16,3,510.42,296.63,92.28000000000003,47.670000000000016,1,1,0.0
17,2,209.07,252.41,93.48000000000002,40.28999999999999,1,1,1.0
17,3,493.14,298.79,93.39999999999998,48.549999999999955,1,1,0.0
18,2,209.07,252.44,93.49000000000001,40.29000000000002,1,1,1.0
18,3,475.86,300.95,94.51999999999998,49.43000000000001,1,1,0.0
19,2,209.08,252.47,93.47999999999999,40.28999999999999,1,1,1.0
19,3,458.58,303.11,95.64000000000004,50.31,1,1,0.0
20,2,209.08,252.5,93.48999999999998,40.29000000000002,1,1,1.0
20,3,441.3,305.27,96.75999999999993,51.19,1,1,0.0
21,2,209.09,252.53,93.48999999999998,40.28999999999999,1,1,1.0
21,3,424.01,307.43,97.88999999999999,52.06999999999999,1,1,1.0
22,2,209.1,252.55,93.47999999999999,40.289999999999964,1,1,1.0
22,3,405.05,310.75,100.46999999999997,53.25,1,1,1.0
23,2,209.1,252.58,93.48999999999998,40.28999999999999,1,1,1.0
23,3,386.09,314.07,103.05000000000001,54.43000000000001,1,1,1.0
24,2,209.11,252.61,93.47999999999996,40.289999999999964,1,1,1.0
24,3,367.13,317.39,105.63,55.610000000000014,1,1,1.0
25,2,209.11,252.64,93.49000000000001,40.29000000000002,1,1,1.0
25,3,348.16,320.71,108.21999999999997,56.79000000000002,1,1,1.0
26,2,209.12,252.67,93.48000000000002,40.28999999999999,1,1,1.0
26,3,329.2,324.03,110.80000000000001,57.97000000000003,1,1,1.0
27,2,209.12,252.7,93.49000000000001,40.29000000000002,1,1,1.0
27,3,307.89,327.25,113.37,59.370000000000005,1,1,1.0
28,2,209.13,252.73,93.49000000000001,40.28999999999999,1,1,1.0
28,3,286.57,330.46,115.94999999999999,60.78000000000003,1,1,1.0
29,2,209.14,252.75,93.48000000000002,40.29000000000002,1,1,1.0
29,3,265.26,333.67,118.51999999999998,62.19,1,1,1.0
30,2,209.14,252.78,93.49000000000001,40.28999999999999,1,1,1.0
30,3,243.95,336.88,121.09000000000003,63.60000000000002,1,1,1.0
31,2,209.15,252.81,93.47999999999999,40.29000000000002,1,1,1.0
31,3,222.63,340.1,123.67000000000002,65.0,1,1,1.0
32,2,209.15,252.84,93.48999999999998,40.28999999999999,1,1,1.0
32,3,198.64,344.7,126.98000000000002,65.32,1,1,1.0
33,2,209.16,252.87,93.47999999999999,40.29000000000002,1,1,1.0
33,3,174.65,349.31,130.29,65.63,1,1,1.0
34,2,209.16,252.9,93.48999999999998,40.28999999999999,1,1,1.0
34,3,150.66,353.91,133.6,65.94999999999999,1,1,1.0
35,2,209.17,252.93,93.49000000000004,40.29000000000002,1,1,1.0
